id,input,output,subtype,human_sarcasm_removed_1,human_sarcasm_removed_2,human_flipped_strict,human_flipped_lenient,meaning_change,human_meaning_preserved,human_strict_success,hard_flipped_roberta_twitter,flip_delta_roberta_twitter,hard_flipped_bert_kaggle,flip_delta_bert_kaggle,hard_flipped_roberta_news,flip_delta_roberta_news,hard_flipped,flip_delta,similarity,bleu,perplexity,edit_dist_norm,paraphrase_score,is_surface_edit,error_type,clf_correct
11,Smart mirror shows dumb Windows in elevator,A smart mirror shows Windows in the elevator.,irony,1,1,1,1,1,0,0,0,0.0232700705528259,1,0.637591540813446,0,-0.0849158763885498,0,0.0232700705528259,0.8906501531600952,0.0830701847441279,999.1321411132812,0.625,0.8166636803947003,False,FN,0
12,"AIOps is so powerful, vendors are building tools to clean up after agents break your infrastructure",AIOps is helping vendors clean up after agents break your infrastructure.,sarcasm,1,1,1,1,0,1,1,0,0.0114428400993347,0,0.0006707906723022,0,-0.0179925560951232,0,0.0114428400993347,0.947465717792511,0.3394734963795361,803.0664672851562,0.4375,0.6258262178737405,False,FN,0
13,Google presses play on 30-second Gemini musical slop generator,google presses play on a 30-second Gemini musical slop generator.,overstatement,0,0,0,0,0,1,0,0,0.1292237043380737,1,0.7506835460662842,0,0.058532178401947,0,0.1292237043380737,0.9552167654037476,0.3799178428257962,744.7432250976562,0.3,0.592312872460521,False,TN,1
14,Microsoft's Valentine's gift to admins: 6 exploited zero-day fixes,microsoft's valentine's gift to admins,sarcasm,0,0,0,0,1,0,0,0,0.032901644706726,0,-0.1114024519920349,1,0.1179694533348083,0,0.032901644706726,0.7505874037742615,0.0510536270944767,172.0635528564453,0.7777777777777778,0.712267194360159,False,TN,1
15,"Microsoft actually does something useful, adds Sysmon to Windows",microsoft added sysmon to Windows.,sarcasm,1,1,1,1,0,1,1,0,0.0701739192008972,0,-0.0914025902748107,0,0.1425025463104248,0,0.0701739192008972,0.8843100070953369,0.0241417697168892,606.7885131835938,0.8888888888888888,0.8629611985457005,False,FN,0
16,"For once, Supermicro has dodged drama and just delivered datacenters",supermicro delivered datacenters,sarcasm,1,1,1,1,0,1,1,0,0.0235550999641418,0,-0.4012249112129211,1,0.2273790836334228,0,0.0235550999641418,0.7789193391799927,0.0233005351235701,13266.498046875,0.8,0.7607701017590013,False,FN,0
17,"Firefox makes AI optional, like it probably should have been all along",firefox makes AI optional,sarcasm,1,1,1,1,0,1,1,0,0.0428473353385925,0,-0.1125638484954834,0,0.142009437084198,0,0.0428473353385925,0.9478211998939514,0.0229940634107922,17454.85546875,0.8333333333333334,0.9260269391214968,False,FN,0
18,Microsoft's 'atypical' emergency Windows patches are becoming awfully typical,microsoft's emergency Windows patches are becoming more common.,sarcasm,1,1,1,1,0,1,1,0,-0.0257754921913146,0,-0.0007514953613281,1,0.0973358154296875,0,-0.0257754921913146,0.8930995464324951,0.4562272070865922,131.5093536376953,0.4444444444444444,0.4856432347132955,False,FN,0
19,Experiment suggests AI chatbot would save insurance agents a whopping 3 minutes a day,Experiment suggests AI chatbot would save insurance agents a whopping 3 minutes a day.,overstatement,0,0,0,0,0,1,0,0,0.0006775259971618,0,0.0048019289970397,0,0.0106934309005737,0,0.0006775259971618,0.9938472509384156,0.9193227152249184,299.3611145019531,0.0714285714285714,0.0801808976868904,True,TN,1
20,The Rule Of Law Joins America’s Dead Pets On The Rainbow Bridge,the rule of law will join america's dead pets on the rainbow bridge.,overstatement,0,0,0,0,0,1,0,0,-0.4771636128425598,0,0.0013449788093566,0,0.239944040775299,0,-0.4771636128425598,0.9400009512901306,0.0,218.3204345703125,1.0,0.9400009512901306,False,TN,1
21,ABA Politely Tells President He Can’t Insult Judges Because He Lost Bigly,aBA tells president he cannot Insult judges because he lost,understatement,1,1,1,1,0,1,1,0,-0.2041987776756286,1,0.3940509557723999,0,0.056184709072113,0,-0.2041987776756286,0.9588605165481568,0.0172795914295004,2752.632080078125,0.9166666666666666,0.9422917985843248,False,FN,0
22,ICE Can Bust Into Houses Without Warrants Based On Memo So Cool And Legal They Keep It Hidden,ICE can bust into houses without warrants based on memo.,sarcasm,1,1,1,1,0,1,1,0,0.0758807659149169,0,0.290286123752594,0,0.2032053470611572,0,0.0758807659149169,0.9297224283218384,0.0094832408434604,597.3280639648438,0.9444444444444444,0.9209056466164957,False,FN,0
23,Trump Wants To Regulate AI On A National Basis — Because What Could Go Wrong There?,trump wants to regulate AI on a national Basis,rhetorical_question,1,1,1,1,0,1,1,0,-0.7378244400024414,0,-0.0012307167053222,0,0.176891803741455,0,-0.7378244400024414,0.9226146340370178,0.013101694097607,264.3719177246094,0.875,0.9105268193318892,False,FN,0
24,Maybe That Whole ‘Vetting’ Thing Is Actually A Pretty Big Deal,Maybe That Whole ‘Vetting’ Thing Is Actually A Pretty Big Deal,sarcasm,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,1.0,1.0,630.4329833984375,0.0,0.0,True,TN,1
25,Trump Defends Sacred Right To Starve Kids For Separation Of Powers,trump defended the Sacred Right to Starve Kids for Separation of Powers.,satire,0,0,0,0,0,1,0,0,-0.0673363208770752,1,0.5558664202690125,0,0.0366057753562927,0,-0.0673363208770752,0.9754049181938172,0.0538636636883186,218.54583740234372,0.5833333333333334,0.9228660357202936,False,TN,1
26,The 4th TikTok Delay Is The Charm!,the 4th tikTok delay,sarcasm,1,1,1,1,0,1,1,0,-0.1330791711807251,0,-0.0063377618789672,0,0.0280527472496032,0,-0.1330791711807251,0.8923303484916687,0.0379512712631048,2218.0810546875,0.8571428571428571,0.8584652773797604,False,FN,0
27,Kash Patel Makes FBI Great Again By Getting It Sued,kash p Patel makes the fbi great again,sarcasm,0,0,0,0,1,0,0,0,-0.0622868537902832,0,0.3568448424339294,0,0.1952550411224365,0,-0.0622868537902832,0.7905596494674683,0.0216321187876242,1748.3741455078125,1.0,0.7734581692214854,False,TN,1
28,"Surprise, Surprise, The TikTok Ban Is Delayed A Third Time","Surprise, Surprise, The TikTok Ban Is Delayed A Third Time",sarcasm,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.9999999403953552,1.0,618.1791381835938,0.0,0.0,True,TN,1
29,"ICE Arrests Newark Mayor For … Ummm, Body Slam?",ICE arrested the new nark mayor for body slam.,irony,1,1,1,1,1,0,0,0,-0.2730780839920044,0,0.0004944801330566,0,0.1005908846855163,0,-0.2730780839920044,0.7621055245399475,0.0239802967618271,1229.916748046875,0.8888888888888888,0.7438300078976516,False,FN,0
30,Trump Dumps Ed Martin In Favor Of ‘Shit Sandwich Senate Will Eat’,trump dumps ed Martin in favor of 'Shit Sandwich Senate will eat'.,sarcasm,0,0,0,0,0,1,0,0,-0.1438420414924621,1,0.475601315498352,0,0.1917154788970947,0,-0.1438420414924621,0.9910482168197632,0.0398635712826801,1988.73095703125,0.75,0.9515414955839956,True,TN,1
31,Even Alan Dershowitz Thinks Trump’s Latest Idea Is Unconstitutional,Alan Dershowitz believes trump's latest idea is unconstitutional.,irony,1,1,1,1,0,1,1,0,-0.296649694442749,0,-0.0002095103263854,0,0.0386162400245666,0,-0.296649694442749,0.9633996486663818,0.0518374188201164,119.78294372558594,0.7777777777777778,0.9134594975873096,False,FN,0
32,"Perhaps The Greatest Stock Market Correction Ever, Truly Terrific, Remember To Thank Your FAVORITE PRESIDENT!",the greatest stock market correction,sarcasm,1,1,1,1,1,0,0,0,-0.8126594424247742,0,0.0104366540908813,1,0.3423429727554321,0,-0.8126594424247742,0.6817464828491211,0.0,572.6239624023438,1.0,0.6817464828491211,False,FN,0
33,Pam Bondi’s Brother And Ed Martin’s Assistant Running To Lead D.C. Bar… No Way This Is A Bad Idea!,pam bondi's brother and ed Martin’s assistant are running to lead a d.C. bar.,sarcasm,1,1,1,1,0,1,1,0,-0.4584455490112304,0,0.2584193348884582,0,0.0153126716613769,0,-0.4584455490112304,0.8686203956604004,0.0099938654492446,596.7293701171875,0.9473684210526316,0.8599395202997007,False,FN,0
34,God squad' waives animal protections to expand oil drilling in Gulf of Mexico,God squad waives animal protections to expand oil drilling in the Gulf of Mexico.,satire,0,0,0,0,0,1,0,0,0.0054801702499389,0,0.0374412536621093,0,0.0064432621002197,0,0.0054801702499389,0.9783644676208496,0.5757575636202255,133.7574462890625,0.2142857142857142,0.4150637254108703,False,TN,1
35,Fewer heat-related deaths in 2025; warmest summer ever packing less heat?,fewer heat-related deaths in 2025,rhetorical_question,1,1,1,1,1,0,0,0,-0.4599167704582214,0,-0.0138159990310668,1,0.1578738689422607,0,-0.4599167704582214,0.8835659027099609,0.0800919970698121,169.91798400878906,0.7272727272727273,0.8127993450191288,False,FN,0
36,Comedians tell ministers lack of funding is no laughing matter,Comedians tell ministers that lack of funding is no laughing matter.,irony,0,0,0,0,0,1,0,0,-0.0042085647583007,0,-0.0025141835212707,0,0.0095126628875732,0,-0.0042085647583007,0.9741077423095704,0.587728372510532,70.03143310546875,0.1818181818181818,0.4015969842720578,False,TN,1
37,"Meta knowingly harmed children's mental health, US jury finally decides in landmark ruling","Meta knowingly harmed children's mental health, a US jury ruled in a landmark ruling.",sarcasm,1,1,1,1,0,1,1,0,0.013112187385559,0,0.1421909928321838,0,0.029159665107727,0,0.013112187385559,0.9152809381484984,0.4160751652217845,61.63201522827149,0.3571428571428571,0.5344552705840121,False,FN,0
38,"Trump’s FBI Pick Has Some, Erm, Interesting Entries On His Resume",trump's fbi pick,irony,1,1,1,1,1,0,0,0,-0.2346723675727844,0,0.0235350131988525,1,0.3977037668228149,0,-0.2346723675727844,0.7537208795547485,0.0,2578.2890625,1.0,0.7537208795547485,False,FN,0
39,Alina Habba Did What She Does Best (Lie),alina habba did,sarcasm,0,0,0,0,1,0,0,0,-0.1808851957321167,0,-0.047238290309906,1,0.2287631630897522,0,-0.1808851957321167,0.8026058077812195,0.0,1014.888427734375,1.0,0.8026058077812195,False,TN,1
40,"New year, new bug – rivalry between devs led to a deep-code disaster","new year, new bug",understatement,0,0,0,0,1,0,0,1,0.5139936804771423,0,-0.7527482509613037,1,0.2038152813911438,1,0.5139936804771423,0.5077078342437744,0.0419104590643979,900.1949462890625,0.7692307692307693,0.4864295658400265,False,FP,0
41,Microsoft puts the 'why?' in Wi-Fi with latest Windows patch,microsoft puts the 'why?' in Wi-Fi with the latest Windows patch.,sarcasm,0,0,0,0,0,1,0,0,-0.0661559700965881,0,0.3105530142784118,0,0.0135344266891479,0,-0.0661559700965881,0.961615800857544,0.5193071778680676,162.21731567382812,0.2727272727272727,0.4622418131208711,False,TN,1
42,End of Windows 10 support is the perfect time for the Windows 11 installer to fail,End of Windows 10 support will cause the Windows 11 installer to fail.,sarcasm,1,1,1,1,1,0,0,0,0.3435434699058532,0,-0.0229158997535705,0,0.0111252665519714,0,0.3435434699058532,0.9017589688301086,0.4591707160059819,42.43122100830078,0.375,0.4876976574475717,False,FN,0
43,PLACEHOLDER ONLY Someone please write witty headline here,PLACEHOLDER ONLY Someone please write witty headline here,irony,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.9999998807907104,1.0,1245.65771484375,0.0,0.0,True,TN,1
44,"Caffeine pouch craze: A teenage trend, unsurprisingly, troubling some experts",caffeine pouch craze,sarcasm,1,1,1,1,1,0,0,0,-0.0127671957015991,0,-0.8129185438156128,1,0.3060981035232544,0,-0.0127671957015991,0.8658151626586914,0.0110181427892001,2080.810791015625,0.9,0.8562754875674634,False,FN,0
45,Union and government to restart talks on ending doctor dispute (again),Union and government will restart talks on ending a doctor dispute.,irony,1,1,1,1,0,1,1,0,-0.1606416702270507,0,0.0003442764282226,0,-0.0785430073738098,0,-0.1606416702270507,0.9617928862571716,0.3508439695638686,211.36724853515625,0.3636363636363636,0.6243536521444152,False,FN,0
46,"Nasa's mega Moon rocket arrives at launch pad for Artemis II mission, hopefully to launch",nasa's mega moon rocket arrived at launch pad for the Artemis II mission.,irony,1,1,1,1,0,1,1,0,-0.2107393741607666,0,0.029056966304779,0,0.0481699705123901,0,-0.2107393741607666,0.9214720726013184,0.2118854509032765,251.758544921875,0.5333333333333333,0.7262255470034112,False,FN,0
47,Can plastic-eating fungi help clean up nappy waste? We sure hope so.,5 ways plastic-eating fungi are helping clean up nappy waste,understatement,1,1,1,1,1,0,0,0,-0.2147433161735534,0,0.004564881324768,0,0.0244257450103759,0,-0.2147433161735534,0.9175820350646972,0.1075365958064946,440.7181701660156,0.75,0.8189083866406441,False,FN,0
48,"COP30: Trump and many leaders are skipping it, so does it matter?",cOP30,rhetorical_question,0,0,0,0,1,0,0,0,0.0405147075653076,0,-0.4488543272018432,1,0.2751160860061645,0,0.0405147075653076,0.5813602805137634,0.0,9694.201171875,1.0,0.5813602805137634,False,TN,1
49,Labour wants to shake up the police – because that always works perfectly,Labour wants to shake up the police.,sarcasm,1,1,1,1,0,1,1,0,0.064167320728302,0,0.0017447471618652,1,0.2050545215606689,0,0.064167320728302,0.9161370992660522,0.3433629176453739,43.72615432739258,0.5384615384615384,0.601569591898891,False,FN,0
50,Nasa announces change to its Moon landing plans - again,nasa announced a change to its Moon landing plans.,irony,1,1,1,1,0,1,1,0,0.0689134001731872,1,0.5353109240531921,0,-0.0600084066390991,0,0.0689134001731872,0.9502437114715576,0.3993879176377878,152.26419067382812,0.6,0.5707278542985292,False,FN,0
51,Is fuel support really going to the right places for once?,trump wants fuel support,sarcasm,0,0,0,0,1,0,0,0,-0.4707897901535034,0,-0.0068094134330749,1,0.1834309101104736,0,-0.4707897901535034,0.647600531578064,0.0295249618523868,14253.9970703125,0.9090909090909092,0.6284801505876362,False,TN,1
52,"Finally, the clitoris is getting the attention it deserves",the clitoris,irony,1,0,0,1,1,0,0,0,0.4254059791564941,0,-0.0137889981269836,0,0.0181679129600524,0,0.4254059791564941,0.7976565361022949,0.0095492510991936,869.7809448242188,0.7777777777777778,0.7900395135481411,False,TN,1
53,Why is gaming becoming so expensive? The answer is found in AI... again,why is gaming becoming so expensive?,sarcasm,1,1,1,1,1,0,0,1,0.2368154525756836,0,-0.0012723803520202,0,0.026153564453125,1,0.2368154525756836,0.857089638710022,0.2366152821572647,95.7791976928711,0.6153846153846154,0.654289132012582,False,TP,1
54,Milan Protesters Rally Against an Environmentally and Economically “Totally Sustainable” Winter Olympics,Milan protesters are rallying against an environmentally and Economically “totally sustainable” winter Olympics.,sarcasm,0,0,0,0,0,1,0,0,-0.0323942899703979,0,0.0057408809661865,0,0.118299663066864,0,-0.0323942899703979,0.9712064266204834,0.039073802494525,499.2710266113281,0.6923076923076923,0.9332576985253012,False,TN,1
55,Just a Reminder: Racism is not rivalry. It is a crime,a reminder that racism is not a rivalry,sarcasm,1,1,1,1,1,0,0,0,-0.2649025321006775,0,0.0022372603416442,1,0.1745736002922058,0,-0.2649025321006775,0.883610725402832,0.0480095070417518,185.9586639404297,0.7272727272727273,0.8411890100594374,False,FN,0
56,"In a Shocking Twist, an Italian Court Says Netflix Can’t Just Raise Prices However It Wants—and Orders Refunds",in an Italian court rules netflix can't raise prices,sarcasm,1,1,1,1,1,0,0,0,-0.5730664730072021,0,-0.0025213360786437,0,0.1424389481544494,0,-0.5730664730072021,0.8925826549530029,0.0186559586421594,456.7181091308594,0.8888888888888888,0.8759306698574908,False,FN,0
57,"SpaceX delays next Starship test launch by a month, because of course it does, Musk says",spaceX delays the next Starship test launch by a month.,sarcasm,1,1,1,1,0,1,1,0,0.1016814112663269,0,-0.0142897963523864,0,0.1103877425193786,0,0.1016814112663269,0.9037713408470154,0.2948682411907622,295.8341064453125,0.625,0.6372778751328392,False,FN,0
58,How to survive relatives when they ask personal questions you don't want to answer,how to survive relatives when they ask personal questions you don't want to answer.,overstatement,0,0,0,0,0,1,0,0,-0.0174812674522399,0,0.0003286004066467,0,-0.0030707716941833,0,-0.0174812674522399,0.9918808937072754,0.8385766789076257,52.65324020385742,0.1428571428571428,0.1601127079903007,True,TN,1
59,"Rising fuel costs drives changes in driving lessons, surprising none",Rising fuel costs are driving changes in driving lessons.,sarcasm,1,1,1,1,0,1,1,0,-0.0492287874221801,0,0.1822801828384399,0,0.0537039041519165,0,-0.0492287874221801,0.9478490352630616,0.1786117066460361,193.15953063964844,0.5,0.7785521014319271,False,FN,0
60,"Faced with new energy shock, Europe finally asks if reviving nuclear is the answer","faced with new energy shock, Europe is questioning whether reviving nuclear is the answer.",sarcasm,1,1,1,1,0,1,1,0,0.1407974362373352,0,0.0247325897216796,0,-0.0388069152832031,0,0.1407974362373352,0.9689207077026368,0.4453450426416346,155.5837860107422,0.3571428571428571,0.5374166738144431,False,FN,0
61,"Claude Code users hitting usage limits 'way faster than expected', expectedly",Claude Code users are hitting usage limits 'way faster than expected',sarcasm,1,1,1,1,0,1,1,0,0.1862679123878479,0,0.2446286678314209,0,0.0097928047180175,0,0.1862679123878479,0.990082323551178,0.587728372510532,604.3614501953125,0.2727272727272727,0.4081828508789982,False,FN,0
62,Thousands lose their jobs in unseen deep cuts at tech giant Oracle,Thousands lose their jobs in deep cuts at tech giant Oracle.,irony,1,1,1,1,0,1,1,0,0.0110676288604736,0,0.3727175593376159,0,-0.0112739205360412,0,0.0110676288604736,0.9544236660003662,0.6407117598241614,71.86270141601562,0.1666666666666666,0.3429131993394439,False,FN,0
63,What could six fictional voters teach us about how social media really works? Subscrible to find out,6 fictional voters,sarcasm,0,0,0,0,1,0,0,0,-0.7322856187820435,0,-0.014030635356903,1,0.2529860734939575,0,-0.7322856187820435,0.5990287661552429,0.0022594987432262,101941.2734375,0.8823529411764706,0.5976752614109587,False,TN,1
64,"First stop, the Moon. Next stop, Mars? Why Nasa's mission (probably) matters","first stop, the moon. next stop, mars.",sarcasm,1,1,1,1,1,0,0,0,0.0636609196662902,0,-0.0016981959342956,1,0.178408145904541,0,0.0636609196662902,0.8408281803131104,0.0378442713638306,171.42518615722656,0.75,0.8090076504869851,False,FN,0
65,Who knew Lord Sugar is a table tennis fan? Not us,lord sugar is a table tennis fan.,sarcasm,1,1,1,1,0,1,1,0,-0.2032676339149475,0,0.0263307094573974,1,0.2258740067481994,0,-0.2032676339149475,0.9165970087051392,0.2321746040303191,415.92291259765625,0.6363636363636364,0.7037864611536485,False,FN,0
66,Your Daily Reminder: 'Women's health must be taken more seriously',your daily reminder,sarcasm,0,1,0,1,1,0,0,0,-0.0566493272781372,0,0.0509451031684875,1,0.231469452381134,0,-0.0566493272781372,0.4285103678703308,0.0,867.6762084960938,1.0,0.4285103678703308,False,TN,1
67,Lab-grown food pipe offers (non-pipe) dream for young patients... hopefully,Lab-grown food pipe offers a dream for young patients.,sarcasm,1,1,1,1,0,1,1,0,-0.0626280307769775,0,0.0341967940330505,0,-0.0104259848594665,0,-0.0626280307769775,0.970111846923828,0.3862752974508186,419.1714477539063,0.3,0.5953816046927635,False,FN,0
68,"Another 58 babies lost to poor NHS care, BBC finds","another 58 babies were lost to poor NHS care, BBC found.",sarcasm,0,0,0,0,0,1,0,0,0.0590901970863342,0,0.0881783962249755,0,0.0445602536201477,0,0.0590901970863342,0.967263400554657,0.5193071778680676,198.56288146972656,0.2727272727272727,0.4649565737575478,False,TN,1
69,Surprise! Sleep has effects that extend far beyond the private sphere',Surprise! Sleep has effects that extend far beyond the private sphere',sarcasm,1,0,0,1,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.9999998807907104,1.0,260.6785888671875,0.0,0.0,True,TN,1
70,Racist backlash against newly elected French officials... again,Racist backlash against newly elected french officials,sarcasm,1,1,1,1,0,1,1,0,0.0023342967033386,0,-0.0005909800529479,0,-0.1283482909202575,0,0.0023342967033386,0.96489816904068,0.5329462628216854,1492.9471435546875,0.375,0.4506592958469626,False,FN,0
71,Tax reassessments finally target wealthy French who pay no income tax,Tax reassessments target wealthy French who pay no income tax.,sarcasm,1,1,1,1,0,1,1,0,0.0591849088668823,0,0.1998680233955383,0,0.114941120147705,0,0.0591849088668823,0.9435376524925232,0.6398166741645538,152.96878051757812,0.1818181818181818,0.3398465297257265,False,FN,0
72,"In one month of war, oil production has plunged, to no one's surprise","in one month of war, oil production has plunged",sarcasm,1,1,1,1,0,1,1,0,-0.0006398558616638,0,-0.001862347126007,1,0.1171565055847168,0,-0.0006398558616638,0.8804827928543091,0.4654838364704571,104.79866027832033,0.4615384615384615,0.4706322844902624,False,FN,0
73,"Why We All Keep Nostalgically Yearning for 2016, for Some Mysterious Reason",why we all keep yearning for 2016,sarcasm,1,1,1,1,0,1,1,0,-0.0541843771934509,0,0.0021948814392089,1,0.1349826455116272,0,-0.0541843771934509,0.9020842909812928,0.0161703654202979,144.435302734375,0.9166666666666666,0.8874972583562148,False,FN,0
74,"Transmission network already threatened by climate hazards, data shows, of course",The transmission network is already threatened by climate hazards.,sarcasm,1,1,1,1,0,1,1,0,0.2698352336883545,1,0.6228539943695068,1,0.2035750746726989,0,0.2698352336883545,0.9287875890731812,0.2527114863494898,301.8987121582031,0.7272727272727273,0.6940722969355383,False,FN,0
75,How to Tell Whether Your Beach Is Actually Safe to Swim In (Without Learning the Hard Way),how to tell whether your beach is safe to swim in,sarcasm,1,1,1,1,0,1,1,0,-0.1793409585952758,0,-0.0002129673957824,1,0.1937361359596252,0,-0.1793409585952758,0.9419544339179992,0.0129923677346776,29.705604553222656,0.8823529411764706,0.9297162155232264,False,FN,0
76,Forestry industry still unsure if it's included in national fuel plan,The forestry industry is unsure if it is included in the national fuel plan.,irony,1,1,1,1,0,1,1,0,-0.2246959209442138,1,0.9471343159675598,0,0.0520784854888916,0,-0.2246959209442138,0.9526374340057372,0.0543742768222752,79.99115753173828,0.5,0.9008384624578474,False,FN,0
77,"Marine carbon dioxide removal is a big idea - and with big hurdles, of course",Marine carbon dioxide removal,sarcasm,1,1,1,1,1,0,0,0,0.0100209116935729,0,-0.1560049653053283,1,0.201856255531311,0,0.0100209116935729,0.8402636051177979,0.0639278612067075,1053.2489013671875,0.7333333333333333,0.7865473499927795,False,FN,0
78,"Anxious, desensitised: How else do teens learn about news now?",teens are anxious,rhetorical_question,1,1,1,1,1,0,0,0,-0.8248425722122192,1,0.5813091397285461,1,0.2090871334075927,0,-0.8248425722122192,0.6236253380775452,0.0110181427892001,776.0306396484375,0.9,0.6167541450556436,False,FN,0
79,Analysts say (again) social media giants need to feel global pressure,Analysts say social media giants need to feel global pressure.,sarcasm,1,1,1,1,0,1,1,0,0.0152451992034912,0,-0.0458301305770874,0,-0.0117504000663757,0,0.0152451992034912,0.9864774942398072,0.6398166741645538,155.7928466796875,0.1818181818181818,0.3553127447371109,False,FN,0
80,Can scientists really resurrect the dodo? Inside another company that says it can,can scientists resurrect the dodo?,sarcasm,1,1,1,1,1,0,0,1,0.5875309109687805,0,0.0071979761123657,1,0.2133727669715881,1,0.5875309109687805,0.928417444229126,0.0610005172281049,547.4361572265625,0.6923076923076923,0.871783499927554,False,TP,1
81,Somaliland called for extradition of Ilhan Omar: Another minor false report,somaliland called for the extradition of Ilhan Omar,understatement,1,1,1,1,0,1,1,0,-0.1145843267440795,0,-0.0015051960945129,0,0.0366820693016052,0,-0.1145843267440795,0.9425920248031616,0.1188050943698043,266.7767028808594,0.6363636363636364,0.830607290344197,False,FN,0
82,"Including online games in social media bans is definitely workable, necessary and would benefit young people",cluding online games in social media bans is workable and would benefit young people.,satire,0,0,0,0,0,1,0,0,-0.0129250884056091,0,0.0005223155021667,0,-0.0147057175636291,0,-0.0129250884056091,0.9628214240074158,0.5342227899599141,138.4036407470703,0.3125,0.4484602766409967,False,TN,1
